meter_id_hash,service_point_id_hash,locality,zone,feeder_id_hash,dt_id_hash,consumer_category,premise_subtype,latitude_grid,longitude_grid,sig_comm_failure,sig_reading_plateau,sig_peer_drift,sig_sudden_drop,sig_billing_cycle_drop,sig_after_hours_commercial,sig_pf_register,sig_tamper_event,sig_genuine_low_usage_context,sig_solar_export_normal,sig_ev_consistent_night_pattern,isolation_forest_score,cluster_watchlist_boost,independent_signal_count,suppressor_count,risk_score,risk_tier,priority,recommended_team,recommended_action,alert_fingerprint,one_line_reason,confidence_pct,estimated_revenue_impact_inr,is_active_meter
MTR_000079_HASH,SP_000079_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0091_HASH,COMMERCIAL,SALON,12.9819,77.6274,0,0,0,0,0,0,1,0,0,0,0,42.754298446035975,0,1,0,20.826289533810794,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000080_HASH,SP_000080_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0120_HASH,COMMERCIAL,SMALL_OFFICE,12.9297,77.5877,0,0,1,0,0,0,1,0,0,0,0,72.38091129347708,1,2,0,52.714273388043125,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,Peer Drift + Low Power Factor,"SMALL_OFFICE Jayanagar COMMERCIAL meter, dropped 41% consumption, 33-pt peer rank drop",56.7,2113.12,1
MTR_000081_HASH,SP_000081_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0117_HASH,COMMERCIAL,RESTAURANT_CAFE,13.0085,77.7216,0,0,0,0,0,1,1,0,0,0,0,25.986563082185445,0,2,0,33.79596892465563,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,After-Hours Commercial + Low Power Factor,RESTAURANT_CAFE KR Puram COMMERCIAL meter,37.8,0.0,1
MTR_000082_HASH,SP_000082_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0098_HASH,COMMERCIAL,SMALL_OFFICE,13.025,77.5946,0,0,0,0,0,0,1,0,0,0,0,30.87866624977831,0,1,0,17.26359987493349,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000083_HASH,SP_000083_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0050_HASH,RESIDENTIAL,3BHK_FAMILY,12.9602,77.7552,0,0,0,0,0,0,0,1,0,0,0,11.719443665174733,0,1,0,21.51583309955242,SINGLE_SIGNAL_REVIEW,P2,Vigilance,Schedule vigilance inspection within 7 days,Tamper Event,"3BHK_FAMILY Whitefield RESIDENTIAL meter, 2 tamper events",25.5,0.0,1
MTR_000084_HASH,SP_000084_HASH,Peenya,North Circle,FDR_006_HASH,DT_0036_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,13.0235,77.5166,0,0,0,0,0,0,1,0,0,0,0,86.78649891728747,0,1,0,34.035949675186245,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000085_HASH,SP_000085_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0053_HASH,RESIDENTIAL,3BHK_FAMILY,13.0405,77.5931,0,0,0,0,0,0,0,0,0,0,0,8.674698314793828,0,0,0,2.6024094944381484,NO_ALERT,,,,,,,0.0,1
MTR_000086_HASH,SP_000086_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0052_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,12.8604,77.6716,0,0,0,0,0,0,1,0,0,0,0,78.92201252615814,1,1,0,36.676603757847445,CLUSTER_WATCHLIST,P3,Metering,Schedule meter health check,Low Power Factor,WELDING_WORKSHOP Electronic City SMALL_INDUSTRY meter,36.7,0.0,1
MTR_000087_HASH,SP_000087_HASH,Domlur,East Circle,FDR_002_HASH,DT_0002_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,12.9724,77.6433,0,0,0,0,0,0,1,0,0,0,0,20.197568618102025,0,1,0,14.059270585430607,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000088_HASH,SP_000088_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0095_HASH,RESIDENTIAL,3BHK_FAMILY,12.9899,77.7545,0,0,0,0,0,0,0,0,0,0,0,6.134200240883536,0,0,0,1.8402600722650608,NO_ALERT,,,,,,,0.0,1
MTR_000089_HASH,SP_000089_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0037_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,12.847,77.6803,0,0,0,0,0,0,0,0,0,0,0,16.190638364759057,0,0,0,4.857191509427717,NO_ALERT,,,,,,,0.0,1
MTR_000090_HASH,SP_000090_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0046_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9655,77.6529,0,1,0,0,0,0,0,0,1,0,0,78.51063597210461,0,1,1,11.553190791631383,FALSE_POSITIVE_PREVENTED_GJ,,,,Reading Plateau,,,0.0,1
MTR_000091_HASH,SP_000091_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0038_HASH,SMALL_INDUSTRY,GARMENT_UNIT,13.0572,77.5975,0,0,0,0,0,0,1,0,0,0,0,48.78803957835037,0,1,0,22.63641187350511,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000092_HASH,SP_000092_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0050_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,12.9834,77.7514,0,0,0,0,0,0,0,0,1,0,0,16.777825846883044,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000093_HASH,SP_000093_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0110_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.9665,77.7358,0,0,0,0,0,0,0,0,1,0,0,23.675800560819514,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000094_HASH,SP_000094_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,RESIDENTIAL,PG_OR_HOSTEL,12.8382,77.6817,0,0,0,0,0,0,0,0,1,0,0,1.8854738984598884,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000095_HASH,SP_000095_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0095_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,12.9694,77.7588,0,0,0,0,0,0,1,0,0,0,0,18.366706530301446,1,1,0,18.510011959090434,CLUSTER_WATCHLIST,P3,Metering,Schedule meter health check,Low Power Factor,KIRANA_RETAIL_SHOP Whitefield COMMERCIAL meter,18.5,0.0,1
MTR_000096_HASH,SP_000096_HASH,Domlur,East Circle,FDR_014_HASH,DT_0059_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,12.9664,77.6445,1,1,0,0,0,0,0,0,1,1,0,18.07073243264047,0,2,2,0.0,NO_ALERT,,,,Communication Failure + Reading Plateau,,,0.0,1
MTR_000097_HASH,SP_000097_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0102_HASH,SMALL_INDUSTRY,GARMENT_UNIT,13.0043,77.7115,0,0,0,0,0,0,1,0,0,0,0,38.04205862537332,0,1,0,19.412617587611997,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000098_HASH,SP_000098_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0013_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9894,77.6441,0,1,0,0,0,0,0,0,0,1,0,50.61703888302521,0,1,1,3.185111664907563,SOLAR_CONTEXT_SUPPRESSED,,,,Reading Plateau,,,0.0,1
MTR_000099_HASH,SP_000099_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0079_HASH,SMALL_INDUSTRY,MACHINE_SHOP,12.9221,77.6283,0,0,0,0,0,0,1,0,0,0,0,92.34781011891468,1,1,0,40.7043430356744,CLUSTER_WATCHLIST,P3,Metering,Schedule meter health check,Low Power Factor,"MACHINE_SHOP Koramangala SMALL_INDUSTRY meter, dropped 19% consumption, 12-pt peer rank drop",40.7,0.0,1
MTR_000100_HASH,SP_000100_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0061_HASH,RESIDENTIAL,PG_OR_HOSTEL,12.9666,77.6471,0,0,0,0,0,0,0,0,0,0,0,13.902245040571104,0,0,0,4.170673512171331,NO_ALERT,,,,,,,0.0,1
MTR_000101_HASH,SP_000101_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0064_HASH,COMMERCIAL,RESTAURANT_CAFE,12.9216,77.6224,0,0,0,0,0,1,1,0,0,0,0,20.171517247463644,0,2,0,32.051455174239095,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,After-Hours Commercial + Low Power Factor,RESTAURANT_CAFE Koramangala COMMERCIAL meter,36.1,0.0,1
MTR_000102_HASH,SP_000102_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0101_HASH,COMMERCIAL,CLINIC,13.0061,77.5405,0,0,1,0,1,0,1,1,0,0,0,78.92709001181835,1,4,0,90.67812700354551,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,Peer Drift + Billing Cycle Drop + Low Power Factor + Tamper Event,"CLINIC Rajajinagar COMMERCIAL meter, dropped 53% consumption, 67-pt peer rank drop, 2 tamper events",99.0,2600.24,1
MTR_000103_HASH,SP_000103_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0040_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.9136,77.5585,0,0,0,0,0,0,0,0,1,0,0,33.18903322751516,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000104_HASH,SP_000104_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0117_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.9845,77.6906,0,0,0,0,0,0,0,0,1,0,0,1.9363428934527138,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000105_HASH,SP_000105_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0011_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.9869,77.553,0,0,0,0,0,0,0,0,1,0,0,6.563101169949126,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000106_HASH,SP_000106_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0113_HASH,APARTMENT_COMMON_AREA,GATED_COMMUNITY_COMMON_AREA,13.0274,77.6073,0,0,0,0,0,0,0,0,0,0,0,42.23879321457934,0,0,0,12.6716379643738,NO_ALERT,,,,,,,0.0,1
MTR_000107_HASH,SP_000107_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0027_HASH,SMALL_INDUSTRY,SMALL_PACKAGING_UNIT,12.9976,77.684,0,0,0,0,0,0,1,0,0,0,0,34.229920723319985,0,1,0,18.268976216995995,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000108_HASH,SP_000108_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0098_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,13.0515,77.5843,0,0,0,0,0,0,0,0,0,0,0,6.4734901225527715,0,0,0,1.9420470367658313,NO_ALERT,,,,,,,0.0,1
MTR_000109_HASH,SP_000109_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,COMMERCIAL,RESTAURANT_CAFE,12.9683,77.756,0,0,0,0,0,0,1,0,0,0,0,12.153368120614106,0,1,0,11.64601043618423,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000110_HASH,SP_000110_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0026_HASH,COMMERCIAL,SALON,12.9598,77.5706,0,0,0,0,0,0,0,0,0,0,0,15.99962140280542,0,0,0,4.799886420841626,NO_ALERT,,,,,,,0.0,1
MTR_000111_HASH,SP_000111_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0116_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9736,77.5514,0,0,0,0,0,0,0,0,1,0,0,2.6036752901584803,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000112_HASH,SP_000112_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0055_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9377,77.5419,0,0,0,0,0,0,0,0,1,0,0,7.209318656006792,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000113_HASH,SP_000113_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0095_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9618,77.7585,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,NO_ALERT,,,,,,,0.0,1
MTR_000114_HASH,SP_000114_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,13.0401,77.5838,0,0,0,0,0,0,0,0,1,0,0,15.076644574080078,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000115_HASH,SP_000115_HASH,Peenya,North Circle,FDR_006_HASH,DT_0096_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,13.0328,77.5139,0,1,0,0,0,0,0,0,1,0,0,5.466274514425118,0,1,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,Reading Plateau,,,0.0,1
MTR_000116_HASH,SP_000116_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0079_HASH,SMALL_INDUSTRY,MACHINE_SHOP,12.9299,77.622,0,0,0,0,0,0,1,0,0,0,0,38.00545355112386,1,1,0,24.401636065337158,CLUSTER_WATCHLIST,P3,Metering,Schedule meter health check,Low Power Factor,MACHINE_SHOP Koramangala SMALL_INDUSTRY meter,24.4,0.0,1
MTR_000117_HASH,SP_000117_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,APARTMENT_COMMON_AREA,APARTMENT_COMMON_PUMP_LIFT,12.963,77.7547,0,0,0,0,0,0,0,0,0,0,0,19.896739783359507,0,0,0,5.969021935007852,NO_ALERT,,,,,,,0.0,1
MTR_000118_HASH,SP_000118_HASH,Domlur,East Circle,FDR_002_HASH,DT_0107_HASH,SMALL_INDUSTRY,COLD_STORAGE,12.9448,77.6538,0,0,0,0,0,0,1,0,0,0,0,70.84031827821575,0,1,0,29.252095483464725,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000119_HASH,SP_000119_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0053_HASH,COMMERCIAL,RESTAURANT_CAFE,13.0176,77.6098,0,0,0,0,0,1,1,0,0,0,0,13.28732824838259,0,2,0,29.986198474514776,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,After-Hours Commercial + Low Power Factor,RESTAURANT_CAFE Hebbal COMMERCIAL meter,34.0,0.0,1
MTR_000120_HASH,SP_000120_HASH,Peenya,North Circle,FDR_006_HASH,DT_0111_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,13.0221,77.5061,0,0,0,0,0,0,1,0,0,0,0,33.91016755776385,0,1,0,18.173050267329153,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000121_HASH,SP_000121_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0115_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9398,77.5366,0,0,0,0,0,0,0,0,1,0,0,1.2894739477983252,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000122_HASH,SP_000122_HASH,Domlur,East Circle,FDR_014_HASH,DT_0089_HASH,COMMERCIAL,SMALL_OFFICE,12.9584,77.6404,0,0,0,0,0,0,1,0,0,0,0,15.64449227661563,1,1,0,17.693347682984687,CLUSTER_WATCHLIST,P3,Metering,Schedule meter health check,Low Power Factor,SMALL_OFFICE Domlur COMMERCIAL meter,17.7,0.0,1
MTR_000123_HASH,SP_000123_HASH,Domlur,East Circle,FDR_014_HASH,DT_0089_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,12.9594,77.6389,0,0,1,0,1,0,1,0,0,0,0,80.67478936936884,1,3,0,73.20243681081065,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,Peer Drift + Billing Cycle Drop + Low Power Factor,"KIRANA_RETAIL_SHOP Domlur COMMERCIAL meter, dropped 53% consumption, 86-pt peer rank drop",81.2,1754.08,1
MTR_000124_HASH,SP_000124_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0028_HASH,COMMERCIAL,SMALL_OFFICE,12.9812,77.6274,0,0,1,0,1,0,1,0,0,0,0,75.02727884153754,1,3,0,71.50818365246126,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,Peer Drift + Billing Cycle Drop + Low Power Factor,"SMALL_OFFICE Indiranagar COMMERCIAL meter, dropped 60% consumption, 67-pt peer rank drop",79.5,2711.76,1
MTR_000125_HASH,SP_000125_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0042_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,13.0049,77.6768,0,1,0,0,0,0,0,0,0,0,1,38.742937392610045,0,1,1,0.0,EV_CONTEXT_SUPPRESSED,,,,Reading Plateau,,,0.0,1
MTR_000126_HASH,SP_000126_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0085_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9206,77.5312,0,0,0,0,0,0,0,0,0,0,0,7.341400941562992,0,0,0,2.2024202824688976,NO_ALERT,,,,,,,0.0,1
MTR_000127_HASH,SP_000127_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0007_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.8436,77.672,0,0,0,0,0,0,0,0,1,0,0,1.6338956795861503,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000128_HASH,SP_000128_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0068_HASH,PUBLIC_LIGHTING,STREET_LIGHTING_FEED,13.0263,77.6074,0,0,0,0,0,0,1,0,0,0,0,52.365639180732856,0,1,0,23.709691754219854,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000129_HASH,SP_000129_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0090_HASH,APARTMENT_COMMON_AREA,APARTMENT_COMMON_PUMP_LIFT,12.9186,77.6035,0,0,0,0,0,0,1,0,0,0,0,26.53223794281192,0,1,0,15.959671382843576,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000130_HASH,SP_000130_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0040_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,12.9224,77.5506,0,0,0,0,0,0,1,0,0,0,0,19.856543576249752,0,1,0,13.956963072874926,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000131_HASH,SP_000131_HASH,Peenya,North Circle,FDR_006_HASH,DT_0006_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,13.028,77.5261,0,0,0,0,0,0,0,0,1,0,0,2.2164536556856462,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000132_HASH,SP_000132_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,13.0407,77.6095,0,0,1,0,1,0,0,0,0,0,0,92.69690183336716,1,2,0,68.80907055001015,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,Peer Drift + Billing Cycle Drop,"2BHK_SMALL_FAMILY Hebbal RESIDENTIAL meter, dropped 71% consumption, 57-pt peer rank drop",76.8,972.06,1
MTR_000133_HASH,SP_000133_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0061_HASH,RESIDENTIAL,3BHK_FAMILY,12.9973,77.6553,0,0,0,0,0,0,0,0,0,0,0,12.403777739262956,0,0,0,3.7211333217788867,NO_ALERT,,,,,,,0.0,1
MTR_000134_HASH,SP_000134_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0035_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,12.9634,77.742,0,0,0,0,0,0,0,0,0,1,0,21.44878894731915,0,0,1,0.0,SOLAR_CONTEXT_SUPPRESSED,,,,,,,0.0,1
MTR_000135_HASH,SP_000135_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0043_HASH,COMMERCIAL,SMALL_OFFICE,12.9956,77.6199,0,0,0,0,0,0,1,0,0,0,0,24.645989634910016,0,1,0,15.393796890473006,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000136_HASH,SP_000136_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0012_HASH,RESIDENTIAL,3BHK_FAMILY,13.0049,77.6914,0,0,0,0,0,0,0,0,0,0,1,38.253581424993676,0,0,1,0.0,EV_CONTEXT_SUPPRESSED,,,,,,,0.0,1
MTR_000137_HASH,SP_000137_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0054_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,13.0962,77.6009,0,0,0,0,0,0,0,0,1,0,0,2.76796004103248,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000138_HASH,SP_000138_HASH,Peenya,North Circle,FDR_006_HASH,DT_0051_HASH,RESIDENTIAL,3BHK_FAMILY,13.0236,77.5168,0,0,0,0,0,0,0,0,0,0,0,4.8340881411506835,0,0,0,1.450226442345205,NO_ALERT,,,,,,,0.0,1
MTR_000139_HASH,SP_000139_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0102_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.9907,77.6981,0,0,0,0,0,0,0,0,1,0,0,6.543187165829001,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000140_HASH,SP_000140_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0050_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9543,77.7512,0,0,0,0,0,0,0,0,1,0,0,0.2551117510014689,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000141_HASH,SP_000141_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0048_HASH,COMMERCIAL,SALON,12.9336,77.6075,0,0,0,0,0,0,1,0,0,0,0,47.410039870346665,0,1,0,22.223011961104,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000142_HASH,SP_000142_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0072_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9981,77.6889,0,0,0,0,0,0,0,0,1,0,0,4.563356241393235,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000143_HASH,SP_000143_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0080_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.9575,77.7494,0,1,0,0,0,0,0,0,1,0,0,14.847506845948356,0,1,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,Reading Plateau,,,0.0,1
MTR_000144_HASH,SP_000144_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0117_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,13.0119,77.7148,0,0,0,0,0,0,0,0,1,0,0,2.6852190712062796,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000145_HASH,SP_000145_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0120_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9003,77.5908,0,0,0,0,0,0,0,0,0,0,0,5.7221603116114235,0,0,0,1.716648093483427,NO_ALERT,,,,,,,0.0,1
MTR_000146_HASH,SP_000146_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0120_HASH,COMMERCIAL,SALON,12.9369,77.5839,0,0,0,0,0,0,1,0,0,0,0,14.210996906679874,1,1,0,17.26329907200396,CLUSTER_WATCHLIST,P3,Metering,Schedule meter health check,Low Power Factor,SALON Jayanagar COMMERCIAL meter,17.3,0.0,1
MTR_000147_HASH,SP_000147_HASH,Domlur,East Circle,FDR_002_HASH,DT_0032_HASH,COMMERCIAL,CLINIC,12.9553,77.6432,0,0,0,0,0,0,1,0,0,0,0,51.30674198033513,0,1,0,23.39202259410054,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000148_HASH,SP_000148_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0035_HASH,APARTMENT_COMMON_AREA,APARTMENT_COMMON_PUMP_LIFT,12.9746,77.7514,0,0,0,0,0,0,1,0,0,0,0,21.903185187587837,0,1,0,14.57095555627635,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000149_HASH,SP_000149_HASH,Peenya,North Circle,FDR_006_HASH,DT_0021_HASH,SMALL_INDUSTRY,COLD_STORAGE,13.0367,77.508,0,0,0,0,0,0,1,0,0,0,0,89.09462513567593,0,1,0,34.72838754070278,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000150_HASH,SP_000150_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0042_HASH,RESIDENTIAL,3BHK_FAMILY,13.0021,77.6912,0,1,0,0,0,0,0,0,0,1,0,29.950211569273378,0,1,1,0.0,SOLAR_CONTEXT_SUPPRESSED,,,,Reading Plateau,,,0.0,1
MTR_000151_HASH,SP_000151_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0073_HASH,PUBLIC_LIGHTING,STREET_LIGHTING_FEED,12.9854,77.653,0,1,0,0,0,0,1,0,0,0,0,69.21841013204211,0,2,0,36.76552303961263,SINGLE_SIGNAL_REVIEW,P2,Metering,Schedule meter health check,Reading Plateau + Low Power Factor,"STREET_LIGHTING_FEED Indiranagar PUBLIC_LIGHTING meter, dropped 1% consumption",36.8,8.94,1
MTR_000152_HASH,SP_000152_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,RESIDENTIAL,PG_OR_HOSTEL,12.9701,77.7635,0,0,0,0,0,0,0,0,0,0,0,13.693646197044007,0,0,0,4.108093859113202,NO_ALERT,,,,,,,0.0,1
MTR_000153_HASH,SP_000153_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,12.9663,77.7474,0,0,0,0,0,0,1,0,0,0,0,32.68855697616417,0,1,0,17.80656709284925,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000154_HASH,SP_000154_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0071_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9848,77.5536,0,0,0,0,0,0,0,0,0,0,0,1.6462614677340004,0,0,0,0.4938784403202001,NO_ALERT,,,,,,,0.0,1
MTR_000155_HASH,SP_000155_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,RESIDENTIAL,3BHK_FAMILY,12.8361,77.6734,0,0,0,0,0,0,0,0,1,0,0,12.930561640928051,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000156_HASH,SP_000156_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0035_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9753,77.7497,0,0,0,0,0,0,0,0,0,0,0,0.8076254853825682,0,0,0,0.24228764561477045,NO_ALERT,,,,,,,0.0,1
