timestamp_hour_ist,temperature_2m_c,relative_humidity_2m_pct,rain_mm,apparent_temperature_c,weather_source_note
2025-01-27 23:00:00,26.79,62.4,0.0,26.89,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 00:00:00,26.97,66.4,0.0,27.23,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 01:00:00,26.73,58.4,0.0,26.67,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 02:00:00,26.51,69.2,0.0,26.88,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 03:00:00,26.06,62.4,0.0,26.16,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 04:00:00,28.53,63.4,0.0,28.67,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 05:00:00,26.95,64.6,0.0,27.13,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 06:00:00,27.49,63.1,0.0,27.62,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 07:00:00,29.21,67.5,0.0,29.52,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 08:00:00,29.79,58.9,0.0,29.75,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 09:00:00,30.32,63.5,0.0,30.46,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 10:00:00,31.38,57.7,0.0,31.29,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 11:00:00,31.59,59.1,0.0,31.55,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 12:00:00,32.18,62.3,0.0,32.28,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 13:00:00,31.82,58.7,0.0,31.77,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 14:00:00,31.52,59.2,0.0,31.49,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 15:00:00,30.21,62.8,0.0,30.32,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 16:00:00,30.9,60.8,0.0,30.94,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 17:00:00,29.18,71.4,0.0,29.64,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 18:00:00,27.26,75.5,0.0,27.88,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 19:00:00,26.69,61.4,0.0,26.74,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 20:00:00,27.09,65.5,0.0,27.31,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 21:00:00,27.19,68.5,0.0,27.53,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 22:00:00,27.57,65.9,0.0,27.81,synthetic_open_meteo_style_for_demo_not_measured
2025-01-28 23:00:00,26.89,62.7,0.0,26.99,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 00:00:00,27.87,64.8,0.0,28.06,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 01:00:00,27.17,64.0,0.0,27.33,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 02:00:00,27.54,67.9,0.0,27.86,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 03:00:00,28.41,62.3,0.0,28.5,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 04:00:00,27.27,59.8,0.0,27.26,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 05:00:00,28.34,63.5,0.0,28.48,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 06:00:00,27.46,57.1,0.0,27.35,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 07:00:00,27.86,63.2,0.0,27.98,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 08:00:00,29.32,66.4,0.0,29.57,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 09:00:00,31.52,66.6,0.0,31.78,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 10:00:00,31.6,64.9,0.0,31.8,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 11:00:00,31.56,55.3,0.0,31.37,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 12:00:00,30.98,69.2,0.0,31.35,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 13:00:00,32.09,64.3,0.0,32.26,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 14:00:00,30.66,62.0,0.0,30.74,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 15:00:00,31.49,62.9,0.0,31.61,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 16:00:00,29.15,62.2,0.0,29.24,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 17:00:00,28.97,64.6,0.0,29.16,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 18:00:00,27.47,59.1,0.0,27.43,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 19:00:00,27.01,66.2,0.0,27.26,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 20:00:00,27.9,69.4,0.0,28.28,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 21:00:00,28.17,62.0,0.0,28.25,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 22:00:00,27.23,64.0,0.0,27.39,synthetic_open_meteo_style_for_demo_not_measured
2025-01-29 23:00:00,28.1,66.9,0.0,28.38,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 00:00:00,28.41,68.1,0.0,28.73,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 01:00:00,27.01,63.7,0.0,27.16,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 02:00:00,27.43,72.3,0.0,27.92,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 03:00:00,27.41,59.6,0.0,27.4,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 04:00:00,27.1,66.8,0.0,27.38,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 05:00:00,28.75,70.0,0.0,29.15,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 06:00:00,27.91,63.1,0.0,28.04,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 07:00:00,29.89,57.2,0.0,29.78,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 08:00:00,30.38,66.9,0.0,30.65,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 09:00:00,29.18,56.6,0.0,29.05,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 10:00:00,30.63,67.2,0.0,30.91,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 11:00:00,31.43,61.6,0.0,31.5,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 12:00:00,30.96,59.5,0.0,30.94,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 13:00:00,32.03,58.8,0.0,31.98,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 14:00:00,31.27,57.5,0.0,31.17,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 15:00:00,30.9,68.4,0.0,31.24,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 16:00:00,30.82,62.6,0.0,30.93,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 17:00:00,28.93,65.0,0.0,29.12,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 18:00:00,28.6,61.9,0.0,28.67,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 19:00:00,27.39,69.0,0.0,27.75,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 20:00:00,27.56,63.0,0.0,27.68,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 21:00:00,27.52,65.7,0.0,27.75,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 22:00:00,27.27,69.7,0.0,27.66,synthetic_open_meteo_style_for_demo_not_measured
2025-01-30 23:00:00,28.93,68.2,0.0,29.25,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 00:00:00,26.92,87.5,4.38,28.02,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 01:00:00,27.33,60.4,0.0,27.35,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 02:00:00,28.48,66.4,0.0,28.73,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 03:00:00,27.1,68.2,0.0,27.43,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 04:00:00,27.18,60.2,0.0,27.19,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 05:00:00,27.88,64.0,0.0,28.03,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 06:00:00,28.61,58.7,0.0,28.56,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 07:00:00,29.03,57.7,0.0,28.94,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 08:00:00,29.11,69.2,0.0,29.47,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 09:00:00,30.49,68.5,0.0,30.83,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 10:00:00,32.2,62.8,0.0,32.31,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 11:00:00,31.79,65.2,0.0,32.0,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 12:00:00,32.34,57.6,0.0,32.24,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 13:00:00,31.25,64.7,0.0,31.44,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 14:00:00,31.85,62.3,0.0,31.95,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 15:00:00,30.25,65.9,0.0,30.49,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 16:00:00,30.66,61.8,0.0,30.73,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 17:00:00,29.1,68.2,0.0,29.43,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 18:00:00,28.4,58.2,0.0,28.33,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 19:00:00,26.77,69.0,0.0,27.13,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 20:00:00,27.84,68.6,0.0,28.18,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 21:00:00,27.99,64.3,0.0,28.16,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 22:00:00,27.7,63.6,0.0,27.84,synthetic_open_meteo_style_for_demo_not_measured
2025-01-31 23:00:00,27.87,67.8,0.0,28.18,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 00:00:00,27.37,64.6,0.0,27.56,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 01:00:00,27.46,66.5,0.0,27.72,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 02:00:00,27.68,61.1,0.0,27.73,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 03:00:00,27.62,72.0,0.0,28.1,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 04:00:00,27.78,62.3,0.0,27.87,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 05:00:00,27.57,73.3,0.0,28.1,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 06:00:00,28.08,63.2,0.0,28.21,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 07:00:00,29.8,56.9,0.0,29.68,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 08:00:00,29.79,61.0,0.0,29.83,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 09:00:00,30.82,62.4,0.0,30.91,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 10:00:00,31.92,56.2,0.0,31.76,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 11:00:00,31.74,62.1,0.0,31.83,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 12:00:00,31.24,67.7,0.0,31.54,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 13:00:00,31.77,66.4,0.0,32.03,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 14:00:00,30.99,64.5,0.0,31.17,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 15:00:00,30.16,65.3,0.0,30.38,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 16:00:00,29.35,70.7,0.0,29.77,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 17:00:00,29.55,61.9,0.0,29.62,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 18:00:00,28.26,71.0,0.0,28.7,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 19:00:00,27.02,67.1,0.0,27.31,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 20:00:00,27.21,68.5,0.0,27.55,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 21:00:00,26.36,60.7,0.0,26.39,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 22:00:00,27.57,58.0,0.0,27.49,synthetic_open_meteo_style_for_demo_not_measured
2025-02-01 23:00:00,26.88,68.1,0.0,27.2,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 00:00:00,27.18,63.2,0.0,27.31,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 01:00:00,27.35,74.2,0.0,27.92,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 02:00:00,27.4,74.9,0.0,28.0,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 03:00:00,28.06,64.2,0.0,28.23,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 04:00:00,27.5,61.5,0.0,27.56,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 05:00:00,27.57,64.3,0.0,27.74,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 06:00:00,28.5,69.4,0.0,28.88,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 07:00:00,29.14,59.2,0.0,29.1,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 08:00:00,30.49,65.1,0.0,30.69,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 09:00:00,29.84,63.3,0.0,29.97,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 10:00:00,31.01,65.0,0.0,31.21,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 11:00:00,31.76,62.6,0.0,31.87,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 12:00:00,33.02,64.9,0.0,33.22,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 13:00:00,31.61,65.5,0.0,31.83,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 14:00:00,31.59,54.7,0.0,31.37,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 15:00:00,30.41,59.9,0.0,30.4,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 16:00:00,30.16,63.4,0.0,30.29,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 17:00:00,29.41,61.6,0.0,29.47,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 18:00:00,27.89,69.6,0.0,28.28,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 19:00:00,26.6,62.0,0.0,26.68,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 20:00:00,27.34,68.2,0.0,27.67,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 21:00:00,26.19,64.6,0.0,26.37,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 22:00:00,27.17,68.5,0.0,27.52,synthetic_open_meteo_style_for_demo_not_measured
2025-02-02 23:00:00,27.85,69.7,0.0,28.24,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 00:00:00,27.5,68.1,0.0,27.82,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 01:00:00,28.35,65.0,0.0,28.55,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 02:00:00,27.52,66.9,0.0,27.79,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 03:00:00,27.61,61.6,0.0,27.67,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 04:00:00,28.03,55.5,0.0,27.85,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 05:00:00,27.58,65.6,0.0,27.8,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 06:00:00,29.48,62.5,0.0,29.58,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 07:00:00,29.54,63.4,0.0,29.68,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 08:00:00,29.88,61.7,0.0,29.95,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 09:00:00,30.56,63.3,0.0,30.69,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 10:00:00,31.48,63.5,0.0,31.62,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 11:00:00,32.5,54.9,0.0,32.3,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 12:00:00,32.56,59.1,0.0,32.52,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 13:00:00,31.77,62.9,0.0,31.89,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 14:00:00,32.44,64.2,0.0,32.6,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 15:00:00,30.28,68.6,0.0,30.62,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 16:00:00,29.51,62.8,0.0,29.62,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 17:00:00,29.43,56.9,0.0,29.3,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 18:00:00,28.86,69.2,0.0,29.23,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 19:00:00,28.16,62.0,0.0,28.24,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 20:00:00,27.68,60.1,0.0,27.68,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 21:00:00,27.97,67.7,0.0,28.27,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 22:00:00,28.35,70.5,0.0,28.77,synthetic_open_meteo_style_for_demo_not_measured
2025-02-03 23:00:00,27.22,66.2,0.0,27.47,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 00:00:00,27.57,62.1,0.0,27.65,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 01:00:00,27.3,69.4,0.0,27.68,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 02:00:00,28.1,66.6,0.0,28.37,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 03:00:00,27.51,67.0,0.0,27.79,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 04:00:00,27.52,70.7,0.0,27.94,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 05:00:00,27.29,58.6,0.0,27.23,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 06:00:00,29.28,63.4,0.0,29.42,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 07:00:00,29.69,65.2,0.0,29.9,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 08:00:00,30.81,63.4,0.0,30.95,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 09:00:00,31.32,62.6,0.0,31.42,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 10:00:00,31.27,65.6,0.0,31.49,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 11:00:00,31.78,64.0,0.0,31.94,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 12:00:00,32.61,62.5,0.0,32.71,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 13:00:00,31.75,64.8,0.0,31.94,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 14:00:00,31.31,60.2,0.0,31.32,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 15:00:00,31.34,61.4,0.0,31.4,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 16:00:00,30.5,62.6,0.0,30.6,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 17:00:00,30.41,60.4,0.0,30.42,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 18:00:00,27.89,62.7,0.0,28.0,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 19:00:00,27.44,75.5,0.0,28.06,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 20:00:00,26.19,64.4,0.0,26.37,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 21:00:00,27.16,58.1,0.0,27.09,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 22:00:00,28.61,58.5,0.0,28.54,synthetic_open_meteo_style_for_demo_not_measured
2025-02-04 23:00:00,28.66,65.5,0.0,28.88,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 00:00:00,27.72,57.8,0.0,27.63,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 01:00:00,28.23,68.3,0.0,28.56,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 02:00:00,27.39,64.5,0.0,27.57,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 03:00:00,28.16,62.7,0.0,28.27,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 04:00:00,27.78,70.6,0.0,28.2,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 05:00:00,28.58,67.9,0.0,28.89,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 06:00:00,29.19,68.2,0.0,29.52,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 07:00:00,29.98,64.7,0.0,30.17,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 08:00:00,29.73,62.0,0.0,29.81,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 09:00:00,31.46,57.2,0.0,31.35,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 10:00:00,32.17,63.5,0.0,32.32,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 11:00:00,31.82,69.5,2.43,32.2,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 12:00:00,32.38,64.8,0.0,32.57,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 13:00:00,32.08,67.0,0.0,32.36,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 14:00:00,31.18,59.0,0.0,31.14,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 15:00:00,31.85,63.2,0.0,31.98,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 16:00:00,30.71,60.6,0.0,30.73,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 17:00:00,29.12,68.9,1.66,29.48,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 18:00:00,29.83,62.3,0.0,29.92,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 19:00:00,27.95,68.3,0.0,28.28,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 20:00:00,27.25,63.2,0.0,27.38,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 21:00:00,27.85,65.3,0.0,28.07,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 22:00:00,27.4,60.8,0.0,27.44,synthetic_open_meteo_style_for_demo_not_measured
2025-02-05 23:00:00,28.45,63.7,0.0,28.6,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 00:00:00,27.32,69.7,0.0,27.71,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 01:00:00,28.0,69.0,0.0,28.36,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 02:00:00,27.08,66.4,0.0,27.34,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 03:00:00,28.66,61.1,0.0,28.7,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 04:00:00,27.81,62.3,0.0,27.9,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 05:00:00,27.6,65.5,0.0,27.82,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 06:00:00,28.58,71.2,0.0,29.02,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 07:00:00,29.34,68.8,0.0,29.69,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 08:00:00,30.07,65.6,0.0,30.29,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 09:00:00,31.42,64.6,0.0,31.6,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 10:00:00,31.62,54.8,0.0,31.42,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 11:00:00,32.72,64.1,0.0,32.88,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 12:00:00,31.66,63.5,0.0,31.8,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 13:00:00,33.24,56.9,0.0,33.11,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 14:00:00,32.35,64.9,1.66,32.54,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 15:00:00,31.67,67.4,0.0,31.96,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 16:00:00,30.38,56.7,0.0,30.25,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 17:00:00,29.73,65.3,0.0,29.94,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 18:00:00,28.96,66.0,0.0,29.2,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 19:00:00,27.06,57.6,0.0,26.96,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 20:00:00,27.13,65.6,0.0,27.35,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 21:00:00,26.27,68.6,0.0,26.62,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 22:00:00,26.41,62.6,0.0,26.51,synthetic_open_meteo_style_for_demo_not_measured
2025-02-06 23:00:00,27.09,69.8,0.0,27.48,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 00:00:00,27.74,62.7,0.0,27.85,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 01:00:00,27.92,63.5,0.0,28.06,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 02:00:00,27.62,70.6,0.0,28.05,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 03:00:00,27.68,55.6,0.0,27.5,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 04:00:00,28.21,62.4,0.0,28.31,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 05:00:00,28.17,66.8,0.0,28.44,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 06:00:00,29.01,63.9,0.0,29.16,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 07:00:00,29.99,67.2,0.0,30.28,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 08:00:00,30.61,63.6,0.0,30.76,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 09:00:00,30.89,68.3,0.0,31.22,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 10:00:00,30.62,58.0,0.0,30.54,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 11:00:00,31.83,59.7,0.0,31.82,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 12:00:00,32.54,56.0,0.0,32.38,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 13:00:00,31.97,60.0,0.0,31.97,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 14:00:00,31.57,61.8,0.0,31.65,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 15:00:00,31.9,62.4,0.0,31.99,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 16:00:00,30.27,64.6,0.0,30.45,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 17:00:00,29.52,68.1,0.0,29.85,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 18:00:00,29.22,67.3,0.0,29.51,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 19:00:00,28.22,60.8,0.0,28.25,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 20:00:00,27.35,61.4,0.0,27.4,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 21:00:00,27.32,65.1,0.0,27.53,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 22:00:00,28.48,61.6,0.0,28.54,synthetic_open_meteo_style_for_demo_not_measured
2025-02-07 23:00:00,27.01,68.6,0.0,27.35,synthetic_open_meteo_style_for_demo_not_measured
2025-02-08 00:00:00,28.14,61.0,0.0,28.18,synthetic_open_meteo_style_for_demo_not_measured
2025-02-08 01:00:00,27.77,69.7,1.02,28.16,synthetic_open_meteo_style_for_demo_not_measured
2025-02-08 02:00:00,28.48,64.3,0.0,28.65,synthetic_open_meteo_style_for_demo_not_measured
